Node,pressure,concentration,people
Node 3,6.310298181179726,406.0196855161729,6
Node 3,6.310298181179726,406.01969574286124,6
Node 3,6.310298181179726,406.0197058543891,6
Node 3,6.310298181179726,406.0197158520532,6
Node 3,6.310298181179726,406.01972573713573,6
Node 3,6.310298181179726,406.01973551090447,6
Node 3,6.310298181179726,406.0197451746129,6
Node 3,6.310298181179726,406.01975472950045,6
Node 3,6.310298181179726,406.0197641767924,6
Node 3,6.310298181179726,406.01977351770046,6
Node 3,6.310298181179726,406.01978275342253,6
Node 3,6.310298181179726,406.01979188514315,6
Node 3,6.310298181179726,406.01980091403345,6
Node 3,6.310298181179726,406.01980984125134,6
Node 3,6.310298181179726,406.01981866794176,6
Node 3,6.310298181179726,406.0198273952367,6
Node 3,6.310298181179726,406.0198360242554,6
Node 3,6.310298181179726,406.01984455610466,6
Node 3,6.310298181179726,406.01985299187857,6
Node 3,6.310298181179726,406.01986133265905,6
Node 3,6.310298181179726,406.0198695795158,6
Node 3,6.310298181179726,406.01987773350646,6
Node 3,6.310298181179726,406.01988579567677,6
Node 3,6.310298181179726,406.01989376706075,6
Node 3,6.310298181179726,406.0199016486807,6
Node 3,6.310298181179726,406.0199094415474,6
Node 3,6.310298181179726,406.0199171466603,6
Node 3,6.310298181179726,406.0199247650076,6
Node 3,6.310298181179726,406.0199322975663,6
Node 3,6.310298181179726,406.0199397453025,6
Node 3,6.310298181179726,406.01994710917137,6
Node 3,6.310298181179726,406.0199543901173,6
Node 3,6.310298181179726,406.019961589074,6
Node 3,6.310298181179726,406.01996870696485,6
Node 3,6.310298181179726,406.01997574470266,6
Node 3,6.310298181179726,406.01998270319,6
Node 3,6.310298181179726,406.01998958331933,6
Node 3,6.310298181179726,406.019996385973,6
Node 3,6.310298181179726,406.02000311202346,6
Node 3,6.310298181179726,406.0200097623333,6
Node 3,6.310298181179726,406.0200163377554,6
Node 3,6.310298181179726,406.0200228391331,6
Node 3,6.310298181179726,406.0200292673002,6
Node 3,6.310298181179726,406.02003562308107,6
Node 3,6.310298181179726,406.0200419072909,6
Node 3,6.310298181179726,406.02004812073557,6
Node 3,6.310298181179726,406.020054264212,6
Node 3,6.310298181179726,406.020060338508,6
Node 3,6.310298181179726,406.0200663444027,6
Node 3,6.310298181179726,406.0200722826663,6
Node 3,6.310298181179726,406.0200781540604,6
Node 3,6.310298181179726,406.02008395933797,6
Node 3,6.310298181179726,406.02008969924356,6
Node 3,6.310298181179726,406.02009537451335,6
Node 3,6.310298181179726,406.0201009858751,6
Node 3,6.310298181179726,406.0201065340485,6
Node 3,6.310298181179726,406.02011201974517,6
Node 3,6.310298181179726,406.0201174436686,6
Node 3,6.310298181179726,406.02012280651434,6
Node 3,6.310298181179726,406.02012810897025,6
Node 3,6.310298181179726,406.02013335171637,6
Node 3,6.310298181179726,406.020138535425,6
Node 3,6.310298181179726,406.02014366076105,6
Node 3,6.310298181179726,406.0201487283818,6
Node 3,6.310298181179726,406.02015373893715,6
Node 3,6.310298181179726,406.02015869306973,6
Node 3,6.310298181179726,406.02016359141487,6
Node 3,6.310298181179726,406.0201684346008,6
Node 3,6.310298181179726,406.02017322324866,6
Node 3,6.310298181179726,406.0201779579726,6
Node 3,6.310298181179726,406.0201826393798,6
Node 3,6.310298181179726,406.0201872680707,6
Node 3,6.310298181179726,406.0201918446389,6
Node 3,6.310298181179726,406.02019636967134,6
Node 3,6.310298181179726,406.0202008437484,6
Node 3,6.310298181179726,406.0202052674438,6
Node 3,6.310298181179726,406.020209641325,6
Node 3,6.310298181179726,406.0202139659528,6
Node 3,6.310298181179726,406.0202182418819,6
Node 3,6.310298181179726,406.02022246966067,6
Node 3,6.310298181179726,406.02022664983133,6
Node 3,6.310298181179726,406.02023078293,6
Node 3,6.310298181179726,406.0202348694867,6
Node 3,6.310298181179726,406.0202389100256,6
Node 3,6.310298181179726,406.0202429050649,6
Node 3,6.310298181179726,406.02024685511685,6
Node 3,6.310298181179726,406.02025076068816,6
Node 3,6.310298181179726,406.02025462227965,6
Node 3,6.310298181179726,406.0202584403866,6
Node 3,6.310298181179726,406.0202622154987,6
Node 3,6.310298181179726,406.0202659481,6
Node 3,6.310298181179726,406.02026963866933,6
Node 3,6.310298181179726,406.02027328767997,6
Node 3,6.310298181179726,406.02027689559986,6
Node 3,6.310298181179726,406.0202804628917,6
Node 3,6.310298181179726,406.02028399001307,6
Node 3,6.310298181179726,406.0202874774163,6
Node 3,6.310298181179726,406.0202909255486,6
Node 3,6.310298181179726,406.0202943348522,6
Node 3,6.310298181179726,406.02029770576445,6
Node 3,6.310298181179726,406.02030103871755,6
Node 3,6.310298181179726,406.020304334139,6
Node 3,6.310298181179726,406.0203075924514,6
Node 3,6.310298181179726,406.0203108140726,6
Node 3,6.310298181179726,406.02031399941586,6
Node 3,6.310298181179726,406.02031714888966,6
Node 3,6.310298181179726,406.0203202628979,6
Node 3,6.310298181179726,406.02032334183997,6
Node 3,6.310298181179726,406.02032638611075,6
Node 3,6.310298181179726,406.02032939610064,6
Node 3,6.310298181179726,406.02033237219564,6
Node 3,6.310298181179726,406.0203353147775,6
Node 3,6.310298181179726,406.0203382242236,6
Node 3,6.310298181179726,406.02034110090705,6
Node 3,6.310298181179726,406.02034394519677,6
Node 3,6.310298181179726,406.02034675745756,6
Node 3,6.310298181179726,406.0203495380501,6
Node 3,6.310298181179726,406.020352287331,6
Node 3,6.310298181179726,406.0203550056528,6
Node 3,6.310298181179726,406.0203576933642,6
Node 3,6.310298181179726,406.0203603508098,6
Node 3,6.310298181179726,406.0203629783305,6
Node 3,6.310298181179726,406.0203655762633,6
Node 3,6.310298181179726,406.0203681449413,6
Node 3,6.310298181179726,406.020370684694,6
Node 3,6.310298181179726,406.02037319584707,6
Node 3,6.310298181179726,406.0203756787226,6
Node 3,6.310298181179726,406.020378133639,6
Node 3,6.310298181179726,406.02038056091106,6
Node 3,6.310298181179726,406.02038296085016,6
Node 3,6.310298181179726,406.02038533376407,6
Node 3,6.310298181179726,406.0203876799571,6
Node 3,6.310298181179726,406.0203899997301,6
Node 3,6.310298181179726,406.0203922933807,6
Node 3,6.310298181179726,406.02039456120303,6
Node 3,6.310298181179726,406.02039680348787,6
Node 3,6.310298181179726,406.0203990205228,6
Node 3,6.310298181179726,406.0204012125922,6
Node 3,6.310298181179726,406.0204033799772,6
Node 3,6.310298181179726,406.02040552295574,6
Node 3,6.310298181179726,406.02040764180265,6
Node 3,6.310298181179726,406.02040973678965,6
Node 3,6.310298181179726,406.0204118081855,6
Node 3,6.310298181179726,406.02041385625574,6
Node 3,6.310298181179726,406.02041588126315,6
Node 3,6.310298181179726,406.02041788346736,6
Node 3,6.310298181179726,406.0204198631252,6
Node 3,6.310298181179726,406.0204218204905,6
Node 3,6.310298181179726,406.02042375581436,6
Node 3,6.310298181179726,406.02042566934495,6
Node 3,6.310298181179726,406.02042756132766,6
Node 3,6.310298181179726,406.0204294320052,6
Node 3,6.310298181179726,406.02043128161745,6
Node 3,6.310298181179726,406.0204331104016,6
Node 3,6.310298181179726,406.0204349185922,6
Node 3,6.310298181179726,406.02043670642115,6
Node 3,6.310298181179726,406.0204384741177,6
Node 3,6.310298181179726,406.0204402219087,6
Node 3,6.310298181179726,406.02044195001815,6
Node 3,6.310298181179726,406.0204436586677,6
Node 3,6.310298181179726,406.0204453480766,6
Node 3,6.310298181179726,406.02044701846137,6
Node 3,6.310298181179726,406.02044867003633,6
Node 3,6.310298181179726,406.0204503030132,6
Node 3,6.310298181179726,406.0204519176015,6
Node 3,6.310298181179726,406.0204535140083,6
Node 3,6.310298181179726,406.0204550924383,6
Node 3,6.310298181179726,406.0204566530939,6
Node 3,6.310298181179726,406.0204581961753,6
Node 3,6.310298181179726,406.0204597218804,6
Node 3,6.310298181179726,406.02046123040486,6
Node 3,6.310298181179726,406.0204627219422,6
Node 3,6.310298181179726,406.0204641966836,6
Node 3,6.310298181179726,406.0204656548182,6
Node 3,6.310298181179726,406.02046709653314,6
Node 3,6.310298181179726,406.02046852201323,6
Node 3,6.310298181179726,406.0204699314413,6
Node 3,6.310298181179726,406.0204713249981,6
Node 3,6.310298181179726,406.0204727028623,6
Node 3,6.310298181179726,406.02047406521075,6
Node 3,6.310298181179726,406.02047541221805,6
Node 3,6.310298181179726,406.020476744057,6
Node 3,6.310298181179726,406.0204780608984,6
Node 3,6.310298181179726,406.02047936291115,6
Node 3,6.310298181179726,406.0204806502622,6
Node 3,6.310298181179726,406.0204819231166,6
Node 3,6.310298181179726,406.02048318163776,6
Node 3,6.310298181179726,406.0204844259869,6
Node 3,6.310298181179726,406.0204856563238,6
Node 3,6.310298181179726,406.0204868728061,6
Node 3,6.310298181179726,406.0204880755898,6
Node 3,6.310298181179726,406.0204892648293,6
Node 3,6.310298181179726,406.02049044067695,6
Node 3,6.310298181179726,406.02049160328363,6
Node 3,6.310298181179726,406.0204927527985,6
Node 3,6.310298181179726,406.0204938893689,6
Node 3,6.310298181179726,406.0204950131406,6
Node 3,6.310298181179726,406.02049612425776,6
Node 3,6.310298181179726,406.0204972228629,6
Node 3,6.310298181179726,406.02049830909687,6
Node 3,6.310298181179726,406.020499383099,6
Node 3,6.310298181179726,406.020500445007,6
Node 3,6.310298181179726,406.02050149495705,6
Node 3,6.310298181179726,406.02050253308386,6
Node 3,6.310298181179726,406.0205035595206,6
Node 3,6.310298181179726,406.02050457439884,6
Node 3,6.310298181179726,406.0205055778487,6
Node 3,6.310298181179726,406.020506569999,6
Node 3,6.310298181179726,406.02050755097684,6
Node 3,6.310298181179726,406.02050852090815,6
Node 3,6.310298181179726,406.0205094799173,6
Node 3,6.310298181179726,406.0205104281272,6
Node 3,6.310298181179726,406.0205113656595,6
Node 3,6.310298181179726,406.02051229263446,6
Node 3,6.310298181179726,406.020513209171,6
Node 3,6.310298181179726,406.02051411538656,6
Node 3,6.310298181179726,406.02051501139744,6
Node 3,6.310298181179726,406.02051589731855,6
Node 3,6.310298181179726,406.02051677326347,6
Node 3,6.310298181179726,406.0205176393446,6
Node 3,6.310298181179726,406.02051849567295,6
Node 3,6.310298181179726,406.0205193423584,6
Node 3,6.310298181179726,406.0205201795095,6
Node 3,6.310298181179726,406.02052100723364,6
Node 3,6.310298181179726,406.02052182563693,6
Node 3,6.310298181179726,406.0205226348244,6
Node 3,6.310298181179726,406.0205234348997,6
Node 3,6.310298181179726,406.0205242259656,6
Node 3,6.310298181179726,406.0205250081234,6
Node 3,6.310298181179726,406.0205257814735,6
Node 3,6.310298181179726,406.0205265461151,6
Node 3,6.310298181179726,406.0205273021462,6
Node 3,6.310298181179726,406.0205280496638,6
Node 3,6.310298181179726,406.02052878876384,6
Node 3,6.310298181179726,406.020529519541,6
Node 3,6.310298181179726,406.020530242089,6
Node 3,6.310298181179726,406.0205309565006,6
Node 3,6.310298181179726,406.0205316628673,6
Node 3,6.310298181179726,406.0205323612798,6
Node 3,6.310298181179726,406.0205330518276,6
Node 3,6.310298181179726,406.0205337345993,6
Node 3,6.310298181179726,406.0205344096825,6
Node 3,6.310298181179726,406.0205350771637,6
Node 3,6.310298181179726,406.0205357371285,6
Node 3,6.310298181179726,406.02053638966163,6
Node 3,6.310298181179726,406.0205370348467,6
Node 3,6.310298181179726,406.0205376727665,6
Node 3,6.310298181179726,406.0205383035028,6
Node 3,6.310298181179726,406.0205389271365,6
Node 3,6.310298181179726,406.0205395437476,6
Node 3,6.310298181179726,406.0205401534152,6
Node 3,6.310298181179726,406.02054075621743,6
Node 3,6.310298181179726,406.02054135223165,6
Node 3,6.310298181179726,406.0205419415343,6
Node 3,6.310298181179726,406.02054252420095,6
Node 3,6.310298181179726,406.02054310030627,6
Node 3,6.310298181179726,406.0205436699242,6
Node 3,6.310298181179726,406.02054423312785,6
Node 3,6.310298181179726,406.02054478998934,6
Node 3,6.310298181179726,406.02054534058016,6
Node 3,6.310298181179726,406.0205458849709,6
Node 3,6.310298181179726,406.02054642323134,6
Node 3,6.310298181179726,406.0205469554305,6
Node 3,6.310298181179726,406.02054748163675,6
Node 3,6.310298181179726,406.02054800191746,6
Node 3,6.310298181179726,406.02054851633943,6
Node 3,6.310298181179726,406.0205490249686,6
Node 3,6.310298181179726,406.02054952787023,6
Node 3,6.310298181179726,406.0205500251088,6
Node 3,6.310298181179726,406.020550516748,6
Node 3,6.310298181179726,406.020551002851,6
Node 3,6.310298181179726,406.02055148348006,6
Node 3,6.310298181179726,406.0205519586969,6
Node 3,6.310298181179726,406.02055242856244,6
Node 3,6.310298181179726,406.0205528931369,6
Node 3,6.310298181179726,406.02055335247985,6
Node 3,6.310298181179726,406.0205538066503,6
Node 3,6.310298181179726,406.02055425570643,6
Node 3,6.310298181179726,406.0205546997058,6
Node 3,6.310298181179726,406.02055513870545,6
Node 3,6.310298181179726,406.02055557276157,6
Node 3,6.310298181179726,406.0205560019299,6
Node 3,6.310298181179726,406.02055642626544,6
Node 3,6.310298181179726,406.0205568458226,6
Node 3,6.310298181179726,406.02055726065527,6
Node 3,6.310298181179726,406.0205576708166,6
Node 3,6.310298181179726,406.0205580763591,6
Node 3,6.310298181179726,406.020558477335,6
Node 3,6.310298181179726,406.02055887379555,6
Node 3,6.310298181179726,406.02055926579163,6
Node 3,6.310298181179726,406.02055965337354,6
Node 3,6.310298181179726,406.02056003659095,6
Node 3,6.310298181179726,406.02056041549304,6
Node 3,6.310298181179726,406.0205607901284,6
Node 3,6.310298181179726,406.02056116054507,6
Node 3,6.310298181179726,406.0205615267906,6
Node 3,6.310298181179726,406.02056188891186,6
Node 3,6.310298181179726,406.02056224695536,6
Node 3,6.310298181179726,406.020562600967,6
Node 3,6.310298181179726,406.02056295099226,6
Node 3,6.310298181179726,406.0205632970759,6
Node 3,6.310298181179726,406.0205636392624,6
Node 3,6.310298181179726,406.02056397759554,6
Node 3,6.310298181179726,406.02056431211884,6
Node 3,6.310298181179726,406.0205646428751,6
Node 3,6.310298181179726,406.02056496990684,6
Node 3,6.310298181179726,406.0205652932559,6
Node 3,6.310298181179726,406.0205656129638,6
Node 3,6.310298181179726,406.02056592907155,6
Node 3,6.310298181179726,406.0205662416197,6
Node 3,6.310298181179726,406.0205665506483,6
Node 3,6.310298181179726,406.020566856197,6
Node 3,6.310298181179726,406.02056715830497,6
Node 3,6.310298181179726,406.020567457011,6
Node 3,6.310298181179726,406.0205677523533,6
Node 3,6.310298181179726,406.0205680443699,6
Node 3,6.310298181179726,406.0205683330981,6
Node 3,6.310298181179726,406.020568618575,6
Node 3,6.310298181179726,406.0205689008372,6
Node 3,6.310298181179726,406.0205691799209,6
Node 3,6.310298181179726,406.02056945586196,6
Node 3,6.310298181179726,406.02056972869565,6
Node 3,6.310298181179726,406.020569998457,6
Node 3,6.310298181179726,406.02057026518065,6
Node 3,6.310298181179726,406.0205705289008,6
Node 3,6.310298181179726,406.02057078965123,6
Node 3,6.310298181179726,406.0205710474654,6
Node 3,6.310298181179726,406.0205713023764,6
Node 3,6.310298181179726,406.0205715544169,6
Node 3,6.310298181179726,406.02057180361925,6
Node 3,6.310298181179726,406.02057205001535,6
Node 3,6.310298181179726,406.02057229363686,6
Node 3,6.310298181179726,406.020572534515,6
Node 3,6.310298181179726,406.0205727726807,6
Node 3,6.310298181179726,406.02057300816443,6
Node 3,6.310298181179726,406.02057324099644,6
Node 3,6.310298181179726,406.02057347120655,6
Node 3,6.310298181179726,406.0205736988243,6
Node 3,6.310298181179726,406.02057392387894,6
Node 3,6.310298181179726,406.02057414639927,6
Node 3,6.310298181179726,406.0205743664138,6
Node 3,6.310298181179726,406.02057458395086,6
Node 3,6.310298181179726,406.0205747990383,6
Node 3,6.310298181179726,406.0205750117036,6
Node 3,6.310298181179726,406.0205752219742,6
Node 3,6.310298181179726,406.02057542987694,6
Node 3,6.310298181179726,406.02057563543855,6
Node 3,6.310298181179726,406.0205758386854,6
Node 3,6.310298181179726,406.02057603964346,6
Node 3,6.310298181179726,406.0205762383386,6
Node 3,6.310298181179726,406.0205764347963,6
Node 3,6.310298181179726,406.0205766290417,6
Node 3,6.310298181179726,406.0205768210998,6
Node 3,6.310298181179726,406.0205770109951,6
Node 3,6.310298181179726,406.0205771987521,6
Node 3,6.310298181179726,406.0205773843948,6
Node 3,6.310298181179726,406.02057756794704,6
Node 3,6.310298181179726,406.02057774943233,6
Node 3,6.310298181179726,406.02057792887393,6
Node 3,6.310298181179726,406.02057810629486,6
Node 3,6.310298181179726,406.0205782817179,6
Node 3,6.310298181179726,406.02057845516555,6
Node 3,6.310298181179726,406.02057862666004,6
Node 3,6.310298181179726,406.0205787962234,6
Node 3,6.310298181179726,406.0205789638773,6
Node 3,6.310298181179726,406.0205791296433,6
Node 3,6.310298181179726,406.02057929354265,6
Node 3,6.310298181179726,406.02057945559636,6
Node 3,6.310298181179726,406.0205796158252,6
Node 3,6.310298181179726,406.02057977424977,6
Node 3,6.310298181179726,406.02057993089034,6
Node 3,6.310298181179726,406.020580085767,6
Node 3,6.310298181179726,406.02058023889964,6
Node 3,6.310298181179726,406.0205803903079,6
Node 3,6.310298181179726,406.02058054001117,6
Node 3,6.310298181179726,406.02058068802864,6
Node 3,6.310298181179726,406.02058083437936,6
Node 3,6.310298181179726,406.020580979082,6
Node 3,6.310298181179726,406.0205811221552,6
Node 3,6.310298181179726,406.02058126361726,6
Node 3,6.310298181179726,406.0205814034864,6
Node 3,6.310298181179726,406.0205815417805,6
Node 3,6.310298181179726,406.02058167851726,6
Node 3,6.310298181179726,406.0205818137143,6
Node 3,6.310298181179726,406.02058194738885,6
Node 3,6.310298181179726,406.02058207955815,6
Node 3,6.310298181179726,406.0205822102391,6
Node 3,6.310298181179726,406.02058233944854,6
Node 3,6.310298181179726,406.0205824672029,6
Node 3,6.310298181179726,406.0205825935187,6
Node 3,6.310298181179726,406.02058271841213,6
Node 3,6.310298181179726,406.0205828418991,6
Node 3,6.310298181179726,406.02058296399554,6
Node 3,6.310298181179726,406.02058308471703,6
Node 3,6.310298181179726,406.0205832040791,6
Node 3,6.310298181179726,406.0205833220971,6
Node 3,6.310298181179726,406.0205834387861,6
Node 3,6.310298181179726,406.02058355416113,6
Node 3,6.310298181179726,406.02058366823695,6
Node 3,6.310298181179726,406.02058378102817,6
Node 3,6.310298181179726,406.02058389254927,6
Node 3,6.310298181179726,406.02058400281453,6
Node 3,6.310298181179726,406.02058411183816,6
Node 3,6.310298181179726,406.0205842196341,6
Node 3,6.310298181179726,406.0205843262161,6
Node 3,6.310298181179726,406.02058443159797,6
Node 3,6.310298181179726,406.02058453579315,6
Node 3,6.310298181179726,406.020584638815,6
Node 3,6.310298181179726,406.0205847406768,6
Node 3,6.310298181179726,406.0205848413915,6
Node 3,6.310298181179726,406.02058494097207,6
Node 3,6.310298181179726,406.0205850394313,6
Node 3,6.310298181179726,406.0205851367818,6
Node 3,6.310298181179726,406.02058523303606,6
Node 3,6.310298181179726,406.0205853282064,6
Node 3,6.310298181179726,406.02058542230503,6
Node 3,6.310298181179726,406.02058551534407,6
Node 3,6.310298181179726,406.0205856073354,6
Node 3,6.310298181179726,406.02058569829086,6
Node 3,6.310298181179726,406.0205857882221,6
Node 3,6.310298181179726,406.0205858771406,6
Node 3,6.310298181179726,406.0205859650578,6
Node 3,6.310298181179726,406.02058605198505,6
Node 3,6.310298181179726,406.0205861379334,6
Node 3,6.310298181179726,406.0205862229139,6
Node 3,6.310298181179726,406.02058630693745,6
Node 3,6.310298181179726,406.02058639001484,6
Node 3,6.310298181179726,406.0205864721567,6
Node 3,6.310298181179726,406.02058655337356,6
Node 3,6.310298181179726,406.02058663367586,6
Node 3,6.310298181179726,406.0205867130739,6
Node 3,6.310298181179726,406.02058679157784,6
Node 3,6.310298181179726,406.02058686919776,6
Node 3,6.310298181179726,406.02058694594365,6
Node 3,6.310298181179726,406.0205870218253,6
Node 3,6.310298181179726,406.02058709685247,6
Node 3,6.310298181179726,406.0205871710348,6
Node 3,6.310298181179726,406.0205872443817,6
Node 3,6.310298181179726,406.0205873169027,6
Node 3,6.310298181179726,406.0205873886071,6
Node 3,6.310298181179726,406.02058745950404,6
Node 3,6.310298181179726,406.0205875296026,6
Node 3,6.310298181179726,406.0205875989118,6
Node 3,6.310298181179726,406.0205876674405,6
Node 3,6.310298181179726,406.0205877351975,6
Node 3,6.310298181179726,406.0205878021916,6
Node 3,6.310298181179726,406.0205878684312,6
Node 3,6.310298181179726,406.02058793392496,6
Node 3,6.310298181179726,406.02058799868115,6
Node 3,6.310298181179726,406.02058806270816,6
Node 3,6.310298181179726,406.02058812601416,6
Node 3,6.310298181179726,406.0205881886073,6
Node 3,6.310298181179726,406.02058825049556,6
Node 3,6.310298181179726,406.02058831168694,6
Node 3,6.310298181179726,406.02058837218925,6
Node 3,6.310298181179726,406.02058843201024,6
Node 3,6.310298181179726,406.02058849115764,6
Node 3,6.310298181179726,406.020588549639,6
Node 3,6.310298181179726,406.0205886074618,6
Node 3,6.310298181179726,406.02058866463346,6
Node 3,6.310298181179726,406.02058872116135,6
Node 3,6.310298181179726,406.02058877705264,6
Node 3,6.310298181179726,406.02058883231456,6
Node 3,6.310298181179726,406.0205888869542,6
Node 3,6.310298181179726,406.0205889409786,6
Node 3,6.310298181179726,406.0205889943946,6
Node 3,6.310298181179726,406.02058904720906,6
Node 3,6.310298181179726,406.02058909942883,6
Node 3,6.310298181179726,406.02058915106056,6
Node 3,6.310298181179726,406.0205892021109,6
Node 3,6.310298181179726,406.0205892525863,6
Node 3,6.310298181179726,406.02058930249336,6
Node 3,6.310298181179726,406.02058935183845,6
Node 3,6.310298181179726,406.02058940062784,6
Node 3,6.310298181179726,406.02058944886784,6
Node 3,6.310298181179726,406.0205894965646,6
Node 3,6.310298181179726,406.02058954372427,6
Node 3,6.310298181179726,406.02058959035287,6
Node 3,6.310298181179726,406.0205896364564,6
Node 3,6.310298181179726,406.0205896820408,6
Node 3,6.310298181179726,406.0205897271118,6
Node 3,6.310298181179726,406.02058977167536,6
Node 3,6.310298181179726,406.0205898157371,6
Node 3,6.310298181179726,406.0205898593026,6
Node 3,6.310298181179726,406.0205899023776,6
Node 3,6.310298181179726,406.02058994496747,6
Node 3,6.310298181179726,406.02058998707776,6
Node 3,6.310298181179726,406.02059002871385,6
Node 3,6.310298181179726,406.0205900698811,6
Node 3,6.310298181179726,406.0205901105848,6
Node 3,6.310298181179726,406.0205901508301,6
Node 3,6.310298181179726,406.0205901906222,6
Node 3,6.310298181179726,406.0205902299663,6
Node 3,6.310298181179726,406.02059026886724,6
Node 3,6.310298181179726,406.02059030733017,6
Node 3,6.310298181179726,406.02059034536,6
Node 3,6.310298181179726,406.0205903829616,6
Node 3,6.310298181179726,406.02059042013974,6
Node 3,6.310298181179726,406.02059045689924,6
Node 3,6.310298181179726,406.0205904932448,6
Node 3,6.310298181179726,406.02059052918105,6
Node 3,6.310298181179726,406.0205905647126,6
Node 3,6.310298181179726,406.0205905998441,6
Node 3,6.310298181179726,406.02059063458,6
Node 3,6.310298181179726,406.02059066892474,6
Node 3,6.310298181179726,406.0205907028827,6
Node 3,6.310298181179726,406.0205907364583,6
Node 3,6.310298181179726,406.02059076965577,6
Node 3,6.310298181179726,406.02059080247943,6
Node 3,6.310298181179726,406.0205908349335,6
Node 3,6.310298181179726,406.02059086702207,6
Node 3,6.310298181179726,406.02059089874933,6
Node 3,6.310298181179726,406.0205909301193,6
Node 3,6.310298181179726,406.020590961136,6
Node 3,6.310298181179726,406.02059099180343,6
Node 3,6.310298181179726,406.02059102212553,6
Node 3,6.310298181179726,406.02059105210617,6
Node 3,6.310298181179726,406.0205910817492,6
Node 3,6.310298181179726,406.0205911110585,6
Node 3,6.310298181179726,406.02059114003765,6
Node 3,6.310298181179726,406.02059116869054,6
Node 3,6.310298181179726,406.02059119702074,6
Node 3,6.310298181179726,406.0205912250319,6
Node 3,6.310298181179726,406.0205912527277,6
Node 3,6.310298181179726,406.0205912801116,6
Node 3,6.310298181179726,406.02059130718715,6
Node 3,6.310298181179726,406.0205913339578,6
Node 3,6.310298181179726,406.020591360427,6
Node 3,6.310298181179726,406.0205913865981,6
Node 3,6.310298181179726,406.0205914124745,6
Node 3,6.310298181179726,406.0205914380595,6
Node 3,6.310298181179726,406.0205914633564,6
Node 3,6.310298181179726,406.0205914883685,6
Node 3,6.310298181179726,406.0205915130989,6
Node 3,6.310298181179726,406.02059153755084,6
Node 3,6.310298181179726,406.02059156172743,6
Node 3,6.310298181179726,406.02059158563173,6
Node 3,6.310298181179726,406.0205916092669,6
Node 3,6.310298181179726,406.02059163263584,6
Node 3,6.310298181179726,406.02059165574167,6
Node 3,6.310298181179726,406.0205916785873,6
Node 3,6.310298181179726,406.0205917011757,6
Node 3,6.310298181179726,406.0205917235097,6
Node 3,6.310298181179726,406.02059174559224,6
Node 3,6.310298181179726,406.0205917674261,6
Node 3,6.310298181179726,406.0205917890141,6
Node 3,6.310298181179726,406.02059181035895,6
Node 3,6.310298181179726,406.0205918314635,6
Node 3,6.310298181179726,406.02059185233037,6
Node 3,6.310298181179726,406.02059187296226,6
Node 3,6.310298181179726,406.0205918933618,6
Node 3,6.310298181179726,406.0205919135317,6
Node 3,6.310298181179726,406.0205919334744,6
Node 3,6.310298181179726,406.02059195319254,6
Node 3,6.310298181179726,406.02059197268863,6
Node 3,6.310298181179726,406.0205919919652,6
Node 3,6.310298181179726,406.0205920110247,6
Node 3,6.310298181179726,406.0205920298696,6
Node 3,6.310298181179726,406.02059204850224,6
Node 3,6.310298181179726,406.0205920669251,6
Node 3,6.310298181179726,406.0205920851405,6
Node 3,6.310298181179726,406.02059210315076,6
Node 3,6.310298181179726,406.0205921209582,6
Node 3,6.310298181179726,406.0205921385651,6
Node 3,6.310298181179726,406.0205921559738,6
Node 3,6.310298181179726,406.02059217318646,6
Node 3,6.310298181179726,406.02059219020526,6
Node 3,6.310298181179726,406.02059220703245,6
Node 3,6.310298181179726,406.0205922236701,6
Node 3,6.310298181179726,406.02059224012044,6
Node 3,6.310298181179726,406.0205922563855,6
Node 3,6.310298181179726,406.0205922724674,6
Node 3,6.310298181179726,406.0205922883682,6
Node 3,6.310298181179726,406.02059230409,6
Node 3,6.310298181179726,406.0205923196347,6
Node 3,6.310298181179726,406.0205923350044,6
Node 3,6.310298181179726,406.020592350201,6
Node 3,6.310298181179726,406.0205923652265,6
Node 3,6.310298181179726,406.02059238008275,6
Node 3,6.310298181179726,406.0205923947717,6
Node 3,6.310298181179726,406.0205924092953,6
Node 3,6.310298181179726,406.02059242365533,6
Node 3,6.310298181179726,406.0205924378537,6
Node 3,6.310298181179726,406.0205924518921,6
Node 3,6.310298181179726,406.0205924657725,6
Node 3,6.310298181179726,406.02059247949654,6
Node 3,6.310298181179726,406.02059249306603,6
Node 3,6.310298181179726,406.0205925064827,6
Node 3,6.310298181179726,406.02059251974833,6
Node 3,6.310298181179726,406.02059253286455,6
Node 3,6.310298181179726,406.0205925458331,6
Node 3,6.310298181179726,406.0205925586556,6
Node 3,6.310298181179726,406.02059257133374,6
Node 3,6.310298181179726,406.0205925838691,6
Node 3,6.310298181179726,406.02059259626327,6
Node 3,6.310298181179726,406.0205926085179,6
Node 3,6.310298181179726,406.02059262063455,6
Node 3,6.310298181179726,406.02059263261475,6
Node 3,6.310298181179726,406.02059264446,6
Node 3,6.310298181179726,406.0205926561719,6
Node 3,6.310298181179726,406.02059266775194,6
Node 3,6.310298181179726,406.02059267920157,6
Node 3,6.310298181179726,406.0205926905222,6
Node 3,6.310298181179726,406.02059270171543,6
Node 3,6.310298181179726,406.02059271278256,6
Node 3,6.310298181179726,406.0205927237251,6
Node 3,6.310298181179726,406.0205927345444,6
Node 3,6.310298181179726,406.02059274524186,6
Node 3,6.310298181179726,406.0205927558189,6
